fname,vid,fid
./validation/S05/c010/img1/002226.jpg,209,25
./validation/S05/c010/img1/002227.jpg,209,26
./validation/S05/c010/img1/002228.jpg,209,27
./validation/S05/c010/img1/002229.jpg,209,28
./validation/S05/c010/img1/002230.jpg,209,29
./validation/S05/c010/img1/002231.jpg,209,30
./validation/S05/c010/img1/002232.jpg,209,31
./validation/S05/c010/img1/002233.jpg,209,32
./validation/S05/c010/img1/002234.jpg,209,33
./validation/S05/c010/img1/002235.jpg,209,34
./validation/S05/c010/img1/002236.jpg,209,35
./validation/S05/c010/img1/002237.jpg,209,36
./validation/S05/c010/img1/002238.jpg,209,37
./validation/S05/c010/img1/002239.jpg,209,38
./validation/S05/c010/img1/002240.jpg,209,39
./validation/S05/c010/img1/002241.jpg,209,40
./validation/S05/c010/img1/002242.jpg,209,41
./validation/S05/c010/img1/002243.jpg,209,42
./validation/S05/c010/img1/002244.jpg,209,43
./validation/S05/c010/img1/002245.jpg,209,44
./validation/S05/c010/img1/002246.jpg,209,45
./validation/S05/c010/img1/002247.jpg,209,46
./validation/S05/c010/img1/002248.jpg,209,47
./validation/S05/c010/img1/002249.jpg,209,48
./validation/S05/c010/img1/002250.jpg,209,49
./validation/S05/c010/img1/002251.jpg,210,0
./validation/S05/c010/img1/002252.jpg,210,1
./validation/S05/c010/img1/002253.jpg,210,2
./validation/S05/c010/img1/002254.jpg,210,3
./validation/S05/c010/img1/002255.jpg,210,4
./validation/S05/c010/img1/002256.jpg,210,5
./validation/S05/c010/img1/002257.jpg,210,6
./validation/S05/c010/img1/002258.jpg,210,7
./validation/S05/c010/img1/002543.jpg,215,42
./validation/S05/c010/img1/002544.jpg,215,43
./validation/S05/c010/img1/002545.jpg,215,44
./validation/S05/c010/img1/002546.jpg,215,45
./validation/S05/c010/img1/002547.jpg,215,46
./validation/S05/c010/img1/002548.jpg,215,47
./validation/S05/c010/img1/002549.jpg,215,48
./validation/S05/c010/img1/002550.jpg,215,49
./validation/S05/c010/img1/002551.jpg,216,0
./validation/S05/c010/img1/002552.jpg,216,1
./validation/S05/c010/img1/002553.jpg,216,2
./validation/S05/c010/img1/002554.jpg,216,3
./validation/S05/c010/img1/002555.jpg,216,4
./validation/S05/c010/img1/002556.jpg,216,5
./validation/S05/c010/img1/002557.jpg,216,6
./validation/S05/c010/img1/002558.jpg,216,7
./validation/S05/c010/img1/002559.jpg,216,8
./validation/S05/c010/img1/002560.jpg,216,9
./validation/S05/c010/img1/002561.jpg,216,10
./validation/S05/c010/img1/002562.jpg,216,11
./validation/S05/c010/img1/002563.jpg,216,12
./validation/S05/c010/img1/002564.jpg,216,13
./validation/S05/c010/img1/002565.jpg,216,14
./validation/S05/c010/img1/002566.jpg,216,15
./validation/S05/c010/img1/002567.jpg,216,16
./validation/S05/c010/img1/002568.jpg,216,17
./validation/S05/c010/img1/002569.jpg,216,18
./validation/S05/c010/img1/002570.jpg,216,19
./validation/S05/c010/img1/002571.jpg,216,20
./validation/S05/c010/img1/002572.jpg,216,21
./validation/S05/c010/img1/002573.jpg,216,22
./validation/S05/c010/img1/002574.jpg,216,23
./validation/S05/c010/img1/002575.jpg,216,24
./validation/S05/c010/img1/002576.jpg,216,25
./validation/S05/c010/img1/002577.jpg,216,26
./validation/S05/c010/img1/002578.jpg,216,27
./validation/S05/c010/img1/002579.jpg,216,28
./validation/S05/c010/img1/002580.jpg,216,29
./validation/S05/c010/img1/002581.jpg,216,30
./validation/S05/c010/img1/002582.jpg,216,31
./validation/S05/c010/img1/002583.jpg,216,32
./validation/S05/c010/img1/002584.jpg,216,33
./validation/S05/c010/img1/002585.jpg,216,34
./validation/S05/c010/img1/002586.jpg,216,35
./validation/S05/c010/img1/002587.jpg,216,36
./validation/S05/c010/img1/002588.jpg,216,37
./validation/S05/c010/img1/002589.jpg,216,38
./validation/S05/c010/img1/002590.jpg,216,39
./validation/S05/c010/img1/002591.jpg,216,40
./validation/S05/c010/img1/002592.jpg,216,41
./validation/S05/c010/img1/002593.jpg,216,42
./validation/S05/c010/img1/002594.jpg,216,43
./validation/S05/c010/img1/002595.jpg,216,44
./validation/S05/c010/img1/002596.jpg,216,45
./validation/S05/c010/img1/002597.jpg,216,46
./validation/S05/c010/img1/002598.jpg,216,47
./validation/S05/c010/img1/002599.jpg,216,48
./validation/S05/c010/img1/002600.jpg,216,49
./validation/S05/c010/img1/002601.jpg,217,0
./validation/S05/c010/img1/002602.jpg,217,1
./validation/S05/c010/img1/002603.jpg,217,2
./validation/S05/c010/img1/002604.jpg,217,3
./validation/S05/c010/img1/002605.jpg,217,4
./validation/S05/c010/img1/002606.jpg,217,5
./validation/S05/c010/img1/002607.jpg,217,6
./validation/S05/c010/img1/002608.jpg,217,7
./validation/S05/c010/img1/002609.jpg,217,8
./validation/S05/c010/img1/002610.jpg,217,9
./validation/S05/c010/img1/002611.jpg,217,10
./validation/S05/c010/img1/002612.jpg,217,11
./validation/S05/c010/img1/002613.jpg,217,12
./validation/S05/c010/img1/002614.jpg,217,13
./validation/S05/c010/img1/002615.jpg,217,14
./validation/S05/c010/img1/002616.jpg,217,15
./validation/S05/c010/img1/002617.jpg,217,16
./validation/S05/c010/img1/002618.jpg,217,17
./validation/S05/c010/img1/002619.jpg,217,18
./validation/S05/c010/img1/002620.jpg,217,19
./validation/S05/c010/img1/002621.jpg,217,20
./validation/S05/c010/img1/002622.jpg,217,21
./validation/S05/c010/img1/002623.jpg,217,22
./validation/S05/c010/img1/002624.jpg,217,23
./validation/S05/c010/img1/002625.jpg,217,24
./validation/S05/c010/img1/002626.jpg,217,25
./validation/S05/c010/img1/002627.jpg,217,26
./validation/S05/c010/img1/002628.jpg,217,27
./validation/S05/c010/img1/002629.jpg,217,28
./validation/S05/c010/img1/002630.jpg,217,29
./validation/S05/c010/img1/002631.jpg,217,30
./validation/S05/c010/img1/002632.jpg,217,31
./validation/S05/c010/img1/002633.jpg,217,32
./validation/S05/c010/img1/002634.jpg,217,33
./validation/S05/c010/img1/002635.jpg,217,34
./validation/S05/c010/img1/002636.jpg,217,35
./validation/S05/c010/img1/002637.jpg,217,36
./validation/S05/c010/img1/002638.jpg,217,37
./validation/S05/c010/img1/002639.jpg,217,38
./validation/S05/c010/img1/002640.jpg,217,39
./validation/S05/c010/img1/002641.jpg,217,40
./validation/S05/c010/img1/002642.jpg,217,41
./validation/S05/c010/img1/002643.jpg,217,42
./validation/S05/c010/img1/002644.jpg,217,43
./validation/S05/c010/img1/002645.jpg,217,44
./validation/S05/c010/img1/002646.jpg,217,45
./validation/S05/c010/img1/002647.jpg,217,46
./validation/S05/c010/img1/002648.jpg,217,47
./validation/S05/c010/img1/002649.jpg,217,48
./validation/S05/c010/img1/002650.jpg,217,49
./validation/S05/c010/img1/002651.jpg,218,0
./validation/S05/c010/img1/002652.jpg,218,1
./validation/S05/c010/img1/002653.jpg,218,2
./validation/S05/c010/img1/002654.jpg,218,3
./validation/S05/c010/img1/002655.jpg,218,4
./validation/S05/c010/img1/002656.jpg,218,5
./validation/S05/c010/img1/002657.jpg,218,6
./validation/S05/c010/img1/002658.jpg,218,7
./validation/S05/c010/img1/002659.jpg,218,8
./validation/S05/c010/img1/002660.jpg,218,9
./validation/S05/c010/img1/002661.jpg,218,10
./validation/S05/c010/img1/002662.jpg,218,11
./validation/S05/c010/img1/002663.jpg,218,12
./validation/S05/c010/img1/002664.jpg,218,13
./validation/S05/c010/img1/002665.jpg,218,14
./validation/S05/c010/img1/002666.jpg,218,15
./validation/S05/c010/img1/002667.jpg,218,16
./validation/S05/c010/img1/002668.jpg,218,17
./validation/S05/c010/img1/002669.jpg,218,18
./validation/S05/c010/img1/002670.jpg,218,19
./validation/S05/c010/img1/002671.jpg,218,20
./validation/S05/c010/img1/002672.jpg,218,21
./validation/S05/c010/img1/002673.jpg,218,22
./validation/S05/c010/img1/002674.jpg,218,23
./validation/S05/c010/img1/002675.jpg,218,24
./validation/S05/c010/img1/002676.jpg,218,25
./validation/S05/c010/img1/002677.jpg,218,26
./validation/S05/c010/img1/002678.jpg,218,27
./validation/S05/c010/img1/002679.jpg,218,28
./validation/S05/c010/img1/002680.jpg,218,29
./validation/S05/c010/img1/002681.jpg,218,30
./validation/S05/c010/img1/002682.jpg,218,31
./validation/S05/c010/img1/002683.jpg,218,32
./validation/S05/c010/img1/002684.jpg,218,33
./validation/S05/c010/img1/002685.jpg,218,34
./validation/S05/c010/img1/002686.jpg,218,35
./validation/S05/c010/img1/002687.jpg,218,36
./validation/S05/c010/img1/002688.jpg,218,37
./validation/S05/c010/img1/002689.jpg,218,38
./validation/S05/c010/img1/002690.jpg,218,39
./validation/S05/c010/img1/002691.jpg,218,40
./validation/S05/c010/img1/002692.jpg,218,41
./validation/S05/c010/img1/002693.jpg,218,42
./validation/S05/c010/img1/002694.jpg,218,43
./validation/S05/c010/img1/002695.jpg,218,44
./validation/S05/c010/img1/002696.jpg,218,45
./validation/S05/c010/img1/002697.jpg,218,46
./validation/S05/c010/img1/002698.jpg,218,47
./validation/S05/c010/img1/002699.jpg,218,48
./validation/S05/c010/img1/002700.jpg,218,49
./validation/S05/c010/img1/002701.jpg,219,0
./validation/S05/c010/img1/002702.jpg,219,1
./validation/S05/c010/img1/002703.jpg,219,2
./validation/S05/c010/img1/002704.jpg,219,3
./validation/S05/c010/img1/002705.jpg,219,4
./validation/S05/c010/img1/002706.jpg,219,5
./validation/S05/c010/img1/002707.jpg,219,6
./validation/S05/c010/img1/002708.jpg,219,7
./validation/S05/c010/img1/002709.jpg,219,8
./validation/S05/c010/img1/002710.jpg,219,9
./validation/S05/c010/img1/002711.jpg,219,10
./validation/S05/c010/img1/002712.jpg,219,11
./validation/S05/c010/img1/002713.jpg,219,12
./validation/S05/c010/img1/002714.jpg,219,13
./validation/S05/c010/img1/002715.jpg,219,14
./validation/S05/c010/img1/002716.jpg,219,15
./validation/S05/c010/img1/002717.jpg,219,16
./validation/S05/c010/img1/002718.jpg,219,17
./validation/S05/c010/img1/002719.jpg,219,18
./validation/S05/c010/img1/002720.jpg,219,19
./validation/S05/c010/img1/002721.jpg,219,20
./validation/S05/c010/img1/002722.jpg,219,21
./validation/S05/c010/img1/002723.jpg,219,22
./validation/S05/c010/img1/002724.jpg,219,23
./validation/S05/c010/img1/002725.jpg,219,24
./validation/S05/c010/img1/002726.jpg,219,25
./validation/S05/c010/img1/002727.jpg,219,26
./validation/S05/c010/img1/002728.jpg,219,27
./validation/S05/c010/img1/002729.jpg,219,28
./validation/S05/c010/img1/002730.jpg,219,29
./validation/S05/c010/img1/002731.jpg,219,30
./validation/S05/c010/img1/002732.jpg,219,31
./validation/S05/c010/img1/002733.jpg,219,32
./validation/S05/c010/img1/002734.jpg,219,33
./validation/S05/c010/img1/002735.jpg,219,34
./validation/S05/c010/img1/002736.jpg,219,35
./validation/S05/c010/img1/002737.jpg,219,36
./validation/S05/c010/img1/002738.jpg,219,37
./validation/S05/c010/img1/002739.jpg,219,38
./validation/S05/c010/img1/002740.jpg,219,39
./validation/S05/c010/img1/002741.jpg,219,40
./validation/S05/c010/img1/002742.jpg,219,41
./validation/S05/c010/img1/002743.jpg,219,42
./validation/S05/c010/img1/002744.jpg,219,43
./validation/S05/c010/img1/002745.jpg,219,44
./validation/S05/c010/img1/002746.jpg,219,45
./validation/S05/c010/img1/002747.jpg,219,46
./validation/S05/c010/img1/002748.jpg,219,47
./validation/S05/c010/img1/002749.jpg,219,48
./validation/S05/c010/img1/002750.jpg,219,49
./validation/S05/c010/img1/002751.jpg,220,0
./validation/S05/c010/img1/002752.jpg,220,1
./validation/S05/c010/img1/002753.jpg,220,2
./validation/S05/c010/img1/002754.jpg,220,3
./validation/S05/c010/img1/002755.jpg,220,4
./validation/S05/c010/img1/002756.jpg,220,5
./validation/S05/c010/img1/002757.jpg,220,6
./validation/S05/c010/img1/002758.jpg,220,7
./validation/S05/c010/img1/002759.jpg,220,8
./validation/S05/c010/img1/002760.jpg,220,9
./validation/S05/c010/img1/002761.jpg,220,10
./validation/S05/c010/img1/002762.jpg,220,11
./validation/S05/c010/img1/002763.jpg,220,12
./validation/S05/c010/img1/002764.jpg,220,13
./validation/S05/c010/img1/002765.jpg,220,14
./validation/S05/c010/img1/002766.jpg,220,15
./validation/S05/c010/img1/002767.jpg,220,16
./validation/S05/c010/img1/002768.jpg,220,17
./validation/S05/c010/img1/002769.jpg,220,18
./validation/S05/c010/img1/002770.jpg,220,19
./validation/S05/c010/img1/002771.jpg,220,20
./validation/S05/c010/img1/002772.jpg,220,21
./validation/S05/c010/img1/002773.jpg,220,22
./validation/S05/c010/img1/002774.jpg,220,23
./validation/S05/c010/img1/002775.jpg,220,24
./validation/S05/c010/img1/002776.jpg,220,25
./validation/S05/c010/img1/002777.jpg,220,26
./validation/S05/c010/img1/002778.jpg,220,27
./validation/S05/c010/img1/002779.jpg,220,28
./validation/S05/c010/img1/002780.jpg,220,29
./validation/S05/c010/img1/002781.jpg,220,30
./validation/S05/c010/img1/002782.jpg,220,31
./validation/S05/c010/img1/002783.jpg,220,32
./validation/S05/c010/img1/002784.jpg,220,33
./validation/S05/c010/img1/002785.jpg,220,34
./validation/S05/c010/img1/002786.jpg,220,35
./validation/S05/c010/img1/002787.jpg,220,36
./validation/S05/c010/img1/002788.jpg,220,37
./validation/S05/c010/img1/002789.jpg,220,38
./validation/S05/c010/img1/002790.jpg,220,39
./validation/S05/c010/img1/002791.jpg,220,40
./validation/S05/c010/img1/002792.jpg,220,41
./validation/S05/c010/img1/002793.jpg,220,42
./validation/S05/c010/img1/002794.jpg,220,43
./validation/S05/c010/img1/002795.jpg,220,44
./validation/S05/c010/img1/002796.jpg,220,45
./validation/S05/c010/img1/002797.jpg,220,46
./validation/S05/c010/img1/002798.jpg,220,47
./validation/S05/c010/img1/002799.jpg,220,48
./validation/S05/c010/img1/002800.jpg,220,49
./validation/S05/c010/img1/002801.jpg,221,0
./validation/S05/c010/img1/002802.jpg,221,1
./validation/S05/c010/img1/002803.jpg,221,2
./validation/S05/c010/img1/002804.jpg,221,3
./validation/S05/c010/img1/002805.jpg,221,4
./validation/S05/c010/img1/002806.jpg,221,5
./validation/S05/c010/img1/002807.jpg,221,6
./validation/S05/c010/img1/002808.jpg,221,7
./validation/S05/c010/img1/002809.jpg,221,8
./validation/S05/c010/img1/002810.jpg,221,9
./validation/S05/c010/img1/002811.jpg,221,10
./validation/S05/c010/img1/002812.jpg,221,11
./validation/S05/c010/img1/002813.jpg,221,12
./validation/S05/c010/img1/002814.jpg,221,13
./validation/S05/c010/img1/002815.jpg,221,14
./validation/S05/c010/img1/002816.jpg,221,15
./validation/S05/c010/img1/002817.jpg,221,16
./validation/S05/c010/img1/002818.jpg,221,17
./validation/S05/c010/img1/002819.jpg,221,18
./validation/S05/c010/img1/002820.jpg,221,19
./validation/S05/c010/img1/002821.jpg,221,20
./validation/S05/c010/img1/002822.jpg,221,21
./validation/S05/c010/img1/002823.jpg,221,22
./validation/S05/c010/img1/002824.jpg,221,23
./validation/S05/c010/img1/002825.jpg,221,24
./validation/S05/c010/img1/002826.jpg,221,25
./validation/S05/c010/img1/002827.jpg,221,26
./validation/S05/c010/img1/002828.jpg,221,27
./validation/S05/c010/img1/002829.jpg,221,28
./validation/S05/c010/img1/002830.jpg,221,29
./validation/S05/c010/img1/002831.jpg,221,30
./validation/S05/c010/img1/002832.jpg,221,31
./validation/S05/c010/img1/002833.jpg,221,32
./validation/S05/c010/img1/002834.jpg,221,33
./validation/S05/c010/img1/002835.jpg,221,34
./validation/S05/c010/img1/002836.jpg,221,35
./validation/S05/c010/img1/002837.jpg,221,36
./validation/S05/c010/img1/002838.jpg,221,37
./validation/S05/c010/img1/002839.jpg,221,38
./validation/S05/c010/img1/002840.jpg,221,39
./validation/S05/c010/img1/002841.jpg,221,40
./validation/S05/c010/img1/002842.jpg,221,41
./validation/S05/c010/img1/002843.jpg,221,42
./validation/S05/c010/img1/002844.jpg,221,43
./validation/S05/c010/img1/002845.jpg,221,44
./validation/S05/c010/img1/002846.jpg,221,45
./validation/S05/c010/img1/002847.jpg,221,46
./validation/S05/c010/img1/002848.jpg,221,47
./validation/S05/c010/img1/002849.jpg,221,48
./validation/S05/c010/img1/002850.jpg,221,49
./validation/S05/c010/img1/002851.jpg,222,0
./validation/S05/c010/img1/002852.jpg,222,1
./validation/S05/c010/img1/002853.jpg,222,2
./validation/S05/c010/img1/002854.jpg,222,3
./validation/S05/c010/img1/002855.jpg,222,4
./validation/S05/c010/img1/002856.jpg,222,5
./validation/S05/c010/img1/002857.jpg,222,6
./validation/S05/c010/img1/002858.jpg,222,7
./validation/S05/c010/img1/002859.jpg,222,8
./validation/S05/c010/img1/002860.jpg,222,9
./validation/S05/c010/img1/002861.jpg,222,10
./validation/S05/c010/img1/002862.jpg,222,11
./validation/S05/c010/img1/002863.jpg,222,12
./validation/S05/c010/img1/002864.jpg,222,13
./validation/S05/c010/img1/002865.jpg,222,14
./validation/S05/c010/img1/002866.jpg,222,15
./validation/S05/c010/img1/002867.jpg,222,16
./validation/S05/c010/img1/002868.jpg,222,17
./validation/S05/c010/img1/002869.jpg,222,18
./validation/S05/c010/img1/002870.jpg,222,19
./validation/S05/c010/img1/002871.jpg,222,20
./validation/S05/c010/img1/002872.jpg,222,21
./validation/S05/c010/img1/002873.jpg,222,22
./validation/S05/c010/img1/002874.jpg,222,23
./validation/S05/c010/img1/002875.jpg,222,24
./validation/S05/c010/img1/002876.jpg,222,25
./validation/S05/c010/img1/002877.jpg,222,26
./validation/S05/c010/img1/002878.jpg,222,27
./validation/S05/c010/img1/002879.jpg,222,28
./validation/S05/c010/img1/002880.jpg,222,29
./validation/S05/c010/img1/002881.jpg,222,30
./validation/S05/c010/img1/002882.jpg,222,31
./validation/S05/c010/img1/002883.jpg,222,32
./validation/S05/c010/img1/002884.jpg,222,33
./validation/S05/c010/img1/002885.jpg,222,34
./validation/S05/c010/img1/002886.jpg,222,35
./validation/S05/c010/img1/002887.jpg,222,36
./validation/S05/c010/img1/002888.jpg,222,37
./validation/S05/c010/img1/002889.jpg,222,38
./validation/S05/c010/img1/002890.jpg,222,39
./validation/S05/c010/img1/002891.jpg,222,40
./validation/S05/c010/img1/002892.jpg,222,41
./validation/S05/c010/img1/002893.jpg,222,42
./validation/S05/c010/img1/002894.jpg,222,43
./validation/S05/c010/img1/002895.jpg,222,44
./validation/S05/c010/img1/002896.jpg,222,45
./validation/S05/c010/img1/002897.jpg,222,46
./validation/S05/c010/img1/002898.jpg,222,47
./validation/S05/c010/img1/002899.jpg,222,48
./validation/S05/c010/img1/002900.jpg,222,49
./validation/S05/c010/img1/002901.jpg,223,0
./validation/S05/c010/img1/002902.jpg,223,1
./validation/S05/c010/img1/002903.jpg,223,2
./validation/S05/c010/img1/002904.jpg,223,3
./validation/S05/c010/img1/002905.jpg,223,4
./validation/S05/c010/img1/002906.jpg,223,5
./validation/S05/c010/img1/002907.jpg,223,6
./validation/S05/c010/img1/002908.jpg,223,7
./validation/S05/c010/img1/002909.jpg,223,8
./validation/S05/c010/img1/002910.jpg,223,9
./validation/S05/c010/img1/002911.jpg,223,10
./validation/S05/c010/img1/002912.jpg,223,11
./validation/S05/c010/img1/002913.jpg,223,12
./validation/S05/c010/img1/002914.jpg,223,13
./validation/S05/c010/img1/002915.jpg,223,14
./validation/S05/c010/img1/002916.jpg,223,15
./validation/S05/c010/img1/002917.jpg,223,16
./validation/S05/c010/img1/002918.jpg,223,17
./validation/S05/c010/img1/002919.jpg,223,18
./validation/S05/c010/img1/002920.jpg,223,19
./validation/S05/c010/img1/002921.jpg,223,20
./validation/S05/c010/img1/002922.jpg,223,21
./validation/S05/c010/img1/002923.jpg,223,22
./validation/S05/c010/img1/002924.jpg,223,23
./validation/S05/c010/img1/002925.jpg,223,24
./validation/S05/c010/img1/002926.jpg,223,25
./validation/S05/c010/img1/002927.jpg,223,26
./validation/S05/c010/img1/002928.jpg,223,27
./validation/S05/c010/img1/002929.jpg,223,28
./validation/S05/c010/img1/002930.jpg,223,29
./validation/S05/c010/img1/002931.jpg,223,30
./validation/S05/c010/img1/002932.jpg,223,31
